product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
1651,86.82,81.36,386,34,1034.95,winter,monday,2.63,361,86.77
1452,164.24,186.76,439,350,993.69,summer,thursday,3.73,365,166.99
1036,60.12,51.29,17,796,3081.32,monsoon,friday,3.9,16,60.74
1159,63.32,64.23,242,794,1612.81,summer,friday,4.89,203,64.23
1008,121.13,134.28,397,441,4604.34,monsoon,wednesday,3.39,286,124.72
1232,199.61,199.54,118,577,3119.61,festival,tuesday,3.36,89,201.12
1098,105.93,103.78,182,245,3770.19,winter,tuesday,4.02,148,107.63
1658,187.58,193.06,256,632,1899.91,festival,friday,3.5,208,189.04
1815,158.32,161.08,280,484,2985.94,festival,monday,4.13,220,160.1
1207,160.19,153.04,318,578,1210.53,festival,tuesday,3.3,239,160.04
1130,90.01,98.21,460,258,3571.46,summer,friday,3.4,566,92.61
1403,80.38,73.27,232,265,3273.26,winter,friday,3.52,196,81.31
1151,42.42,29.7,73,583,422.97,summer,friday,4.31,54,41.37
1053,192.97,196.19,198,355,2635.43,monsoon,sunday,2.87,238,194.57
1119,192.08,184.68,343,356,3495.89,winter,sunday,3.81,311,193.09
1672,150.68,152.37,251,190,4565.23,winter,saturday,4.09,255,153.17
1919,62.77,68.01,321,663,3953.24,festival,saturday,4.61,305,65.28
1627,52.81,56.09,159,572,1249.7,winter,sunday,4.02,165,53.76
1586,197.78,230.49,210,538,2989.23,festival,saturday,2.61,153,202.47
1624,17.98,34.11,287,331,566.02,festival,monday,4.17,231,19.9
1967,169.5,176.59,181,630,4148.11,monsoon,friday,2.51,214,172.2
1419,74.31,80.83,247,781,1803.91,winter,tuesday,3.11,185,75.79
1421,86.68,96.37,135,459,3094.3,winter,monday,4.37,98,89.22
1103,167.24,168.85,320,484,973.29,summer,tuesday,4.39,325,167.91
1851,22.67,23.4,436,756,4394.09,summer,friday,2.59,324,24.84
1253,74.06,75.19,157,336,3020.89,winter,sunday,4.73,156,75.74
1226,190.64,187.58,30,211,1482.07,monsoon,friday,2.71,22,191.04
1111,141.32,163.25,478,82,3236.21,summer,wednesday,3.35,595,145.14
1509,152.21,143.81,18,834,3367.28,festival,tuesday,4.06,15,153.02
1472,152.71,164.06,252,367,687.48,festival,tuesday,2.61,283,154.13
1098,16.81,26.66,18,953,701.97,summer,saturday,3.77,17,18.09
1152,44.63,53.31,131,418,3841.66,winter,sunday,3.02,145,47.38
1860,100.8,103.15,253,814,1054.6,monsoon,saturday,3.68,309,101.51
1913,76.79,69.65,337,262,4361.9,winter,wednesday,4.27,322,78.29
1895,85.13,91.48,472,204,3701.35,winter,friday,3.74,404,87.63
1877,157.38,163.73,344,948,1970.81,festival,sunday,2.59,377,158.89
1337,7.86,33.33,31,466,4923.42,summer,thursday,3.79,29,12.86
1705,133.8,142.22,228,182,1965.39,festival,sunday,4.78,241,135.7
1821,5.02,9.84,181,251,2679.54,winter,monday,3.93,178,6.86
1162,17.3,19.42,192,68,51.99,winter,tuesday,4.39,202,17.6
1719,84.62,82.63,300,19,500.37,summer,wednesday,3.69,234,84.7
1956,168.98,173.56,217,514,1245.82,winter,friday,4.64,153,170.09
1680,33.27,41.41,164,198,703.64,winter,monday,4.07,198,34.47
1995,113.15,107.52,167,128,4656.96,monsoon,monday,3.84,209,114.94
1160,137.31,134.54,234,999,3143.29,winter,monday,2.71,205,138.49
1579,49.76,42.89,88,533,1217.0,winter,wednesday,4.09,93,49.68
1800,104.9,111.67,198,860,1143.69,monsoon,sunday,3.53,178,106.09
1397,182.72,195.87,235,336,1628.19,monsoon,sunday,2.7,204,184.8
1276,104.88,79.72,270,675,4704.72,winter,sunday,4.78,287,104.74
1815,35.68,34.34,277,502,2758.1,summer,saturday,3.51,307,36.9
1915,127.42,147.27,172,246,530.39,monsoon,thursday,4.64,222,129.73
1503,120.48,129.83,187,989,2756.4,winter,friday,4.48,171,122.77
1895,10.26,16.05,398,654,2417.22,winter,thursday,2.98,420,11.98
1391,22.67,12.64,140,845,372.19,winter,wednesday,3.39,148,21.79
1134,35.57,46.23,37,813,2390.26,winter,saturday,2.78,38,37.74
1194,31.58,32.8,287,536,4191.53,festival,saturday,3.99,286,33.79
1400,55.6,65.1,251,995,78.05,summer,saturday,4.11,314,56.55
1639,93.55,117.91,40,585,2517.14,festival,wednesday,4.76,38,97.27
1032,77.48,66.24,466,931,1457.12,winter,friday,3.05,498,76.99
1687,178.68,195.02,164,745,1139.3,monsoon,tuesday,3.15,121,180.82
1459,124.36,123.28,400,146,2455.36,monsoon,saturday,3.41,300,125.49
1954,175.85,190.14,414,304,1440.19,summer,sunday,4.15,488,178.03
1882,107.77,103.67,429,209,2502.77,summer,monday,4.64,370,108.67
1469,22.52,14.52,322,890,1370.63,winter,sunday,2.92,281,22.31
1374,95.34,104.67,342,205,1049.03,festival,wednesday,4.08,243,96.83
1021,165.3,150.47,281,42,3023.23,festival,thursday,4.45,228,165.4
1749,42.85,36.96,491,33,2526.97,winter,thursday,3.01,348,43.52
1669,22.79,16.92,280,54,2784.13,winter,tuesday,4.0,309,23.64
1037,69.24,64.23,434,589,3947.68,monsoon,sunday,2.9,316,70.65
1229,80.84,88.81,469,273,3908.75,monsoon,friday,4.65,497,83.65
1364,64.72,71.72,425,617,4588.53,winter,sunday,3.9,524,67.7
1562,31.37,31.99,444,467,219.8,summer,friday,3.98,363,31.54
1437,53.91,47.87,237,556,2847.93,summer,sunday,2.77,167,54.66
1775,138.05,138.04,156,979,733.01,summer,friday,4.19,155,138.38
1282,80.26,69.03,182,963,4716.47,monsoon,thursday,2.93,155,81.4
1026,128.35,117.06,469,87,1177.1,summer,wednesday,3.19,485,127.81
1225,109.58,103.82,69,137,202.1,summer,thursday,2.97,86,109.09
1276,112.07,98.91,141,88,1205.6,monsoon,friday,4.42,134,111.42
1797,53.47,56.17,22,451,3054.19,monsoon,friday,4.81,22,55.31
1608,106.7,113.93,424,787,3016.73,winter,friday,4.93,373,108.95
1283,9.6,11.01,488,382,1981.5,festival,saturday,4.23,560,10.76
1878,89.19,79.37,336,715,2982.17,festival,tuesday,2.84,274,89.62
1959,116.66,113.35,341,599,4794.16,summer,wednesday,3.38,270,118.69
1480,40.49,50.98,88,624,3068.69,summer,sunday,4.99,79,43.11
1452,55.03,68.03,353,822,1462.86,monsoon,monday,4.49,318,57.05
1828,47.81,37.0,441,150,3834.18,summer,thursday,2.76,402,48.62
1815,18.76,24.47,248,570,969.85,winter,sunday,4.47,211,19.83
1658,72.83,65.88,246,34,4558.37,monsoon,friday,2.85,203,74.4
1515,195.9,209.02,337,139,3565.84,festival,friday,4.03,306,199.03
1546,74.01,87.67,261,516,4979.23,monsoon,sunday,4.76,331,77.9
1191,94.8,71.17,10,695,2526.31,monsoon,sunday,3.55,7,93.66
1048,132.35,124.21,455,55,3507.69,summer,friday,4.11,532,133.34
1511,131.46,136.9,340,651,1735.89,monsoon,wednesday,4.19,277,132.87
1016,190.23,169.21,264,686,736.36,summer,sunday,4.61,199,188.51
1171,172.23,188.2,417,340,3491.77,summer,tuesday,4.59,338,175.62
1219,159.82,165.01,432,828,3458.2,festival,wednesday,2.94,455,161.98
1157,190.57,176.21,459,696,427.35,winter,saturday,2.65,349,189.26
1476,50.0,61.11,452,557,926.33,winter,sunday,3.16,321,51.53
1045,125.33,136.52,223,506,4907.44,summer,sunday,4.25,197,128.91
1372,178.0,184.91,362,141,3718.72,winter,saturday,3.62,339,180.57
1517,126.71,132.17,282,143,2376.05,summer,thursday,2.66,248,128.41
1098,195.6,205.16,457,372,4763.34,summer,tuesday,3.4,499,198.92
1891,24.57,14.48,376,230,2923.51,winter,monday,4.08,436,25.05
1744,90.67,93.37,477,55,484.62,festival,wednesday,2.67,576,91.16
1036,195.59,188.3,438,625,3008.21,winter,thursday,3.53,506,196.33
1279,79.02,90.96,11,480,4813.73,summer,sunday,4.62,10,82.65
1348,149.21,149.56,444,590,1735.45,summer,sunday,4.25,565,150.12
1496,10.93,-11.1,367,35,3605.18,summer,wednesday,3.06,472,10.53
1301,140.49,125.77,205,169,1201.0,summer,monday,4.93,217,139.7
1180,187.25,187.08,128,861,1318.35,festival,wednesday,4.15,125,187.86
1606,79.63,74.21,266,720,1943.55,monsoon,wednesday,4.86,211,80.08
1098,9.15,4.13,345,281,1007.27,summer,wednesday,3.97,269,9.17
1699,10.44,2.92,231,279,3490.34,festival,monday,3.55,173,11.43
1992,178.94,170.62,236,886,2761.06,monsoon,wednesday,4.88,181,179.49
1115,145.89,149.62,278,136,1726.89,festival,sunday,3.06,262,147.12
1190,25.8,33.31,341,520,798.26,summer,tuesday,4.86,330,26.99
1252,15.65,18.29,176,340,3649.44,festival,tuesday,3.31,179,17.72
1980,161.94,168.58,20,988,2659.0,winter,saturday,3.54,22,163.86
1927,162.92,163.55,196,419,2460.56,summer,sunday,4.73,189,164.26
1982,28.5,13.04,329,731,3667.75,summer,saturday,4.21,337,28.78
1160,63.8,78.77,266,907,4900.12,festival,monday,3.05,212,67.66
1255,157.11,171.43,200,45,3890.0,winter,friday,4.98,193,160.58
1322,107.46,113.69,351,594,3989.37,winter,wednesday,4.5,367,110.09
1127,191.53,179.21,281,494,2815.73,winter,tuesday,3.53,216,191.68
1017,98.81,84.07,246,243,2927.93,winter,monday,2.68,283,98.76
1792,137.01,129.66,318,831,2338.72,festival,friday,2.84,239,137.35
1734,104.41,125.92,317,227,2193.04,summer,friday,2.7,278,107.62
1565,188.88,192.61,268,676,2288.56,monsoon,monday,4.7,211,190.41
1569,82.74,82.95,402,377,1053.02,monsoon,sunday,4.72,470,83.34
1322,49.81,51.07,419,174,4217.04,winter,wednesday,4.61,478,52.11
1871,68.69,64.81,20,136,182.89,festival,wednesday,4.62,17,68.46
1685,171.29,170.69,114,200,2546.19,winter,tuesday,2.58,140,172.46
1791,102.1,103.06,60,888,437.87,summer,sunday,3.57,70,102.35
1625,74.08,68.32,54,441,20.39,summer,friday,4.72,59,73.56
1287,111.13,99.02,115,709,3573.12,winter,friday,3.69,93,111.67
1942,30.98,32.07,294,106,844.69,winter,sunday,4.01,231,31.55
1853,6.05,-1.63,415,77,3116.95,monsoon,friday,4.5,365,6.91
1662,59.71,70.52,137,950,1824.34,summer,wednesday,3.59,153,61.64
1961,122.98,127.9,484,460,1173.76,festival,wednesday,2.79,442,124.0
1638,143.78,142.73,37,365,1504.22,monsoon,tuesday,3.17,35,144.4
1154,166.19,159.02,58,485,4340.85,monsoon,monday,3.61,52,167.63
1489,185.7,192.51,454,494,2714.68,monsoon,saturday,3.11,358,187.69
1385,85.36,92.58,372,746,4470.34,monsoon,wednesday,3.96,291,88.29
1985,149.4,144.83,433,892,2182.81,festival,sunday,3.42,452,149.97
1784,19.56,23.13,152,809,981.47,summer,sunday,2.61,127,20.31
1103,16.22,7.64,332,783,3008.29,festival,monday,4.38,285,16.86
1928,29.34,30.98,350,422,1342.28,winter,thursday,3.62,305,30.16
1392,92.47,84.29,260,892,3497.47,winter,sunday,3.41,280,93.33
1810,46.2,41.31,353,480,3225.59,festival,friday,2.99,435,47.28
1245,60.95,69.58,113,756,4512.85,monsoon,monday,4.62,134,64.07
1175,131.34,143.15,456,637,4269.18,winter,tuesday,2.61,428,134.57
1038,74.91,60.99,105,219,709.91,festival,saturday,3.38,94,73.87
1476,113.69,112.15,198,623,1285.05,winter,friday,3.72,148,114.15
1681,85.42,92.2,461,151,2136.97,winter,thursday,3.35,581,87.17
1758,37.95,27.52,56,1,3712.5,festival,thursday,4.87,47,38.86
1537,19.43,15.46,176,944,20.15,winter,thursday,4.1,147,19.0
1866,51.07,56.53,382,351,2519.04,festival,saturday,4.5,383,52.92
1817,16.25,10.86,115,339,3028.79,winter,saturday,4.1,90,17.25
1920,125.63,112.33,133,76,2779.68,summer,friday,2.62,100,125.66
1407,160.16,156.81,58,411,4287.03,summer,tuesday,3.04,55,161.93
1524,71.25,69.14,157,518,25.73,monsoon,sunday,4.37,143,71.07
1827,80.49,96.06,103,416,1458.25,summer,monday,4.06,109,82.79
1505,164.16,187.71,464,513,3047.98,monsoon,saturday,4.42,593,168.06
1902,48.41,51.77,434,561,4497.15,monsoon,wednesday,2.93,435,50.93
1824,28.24,29.19,230,829,1895.63,festival,friday,3.04,243,29.2
1035,102.72,91.61,449,946,2478.98,monsoon,wednesday,3.08,366,102.76
1684,131.01,117.05,385,493,1552.19,festival,tuesday,3.98,341,130.39
1019,121.93,133.55,421,762,344.4,monsoon,friday,3.6,545,123.22
1320,144.21,129.49,19,420,1726.2,summer,saturday,4.15,20,143.62
1775,16.07,22.68,114,673,1175.56,winter,saturday,2.8,105,17.24
1511,88.5,112.36,469,574,1269.7,festival,wednesday,4.26,577,91.53
1399,51.52,41.3,462,7,1310.19,summer,monday,3.19,507,51.16
1653,153.03,133.87,165,291,472.03,winter,friday,3.07,125,151.32
1971,175.18,179.98,338,644,4728.48,festival,saturday,3.84,432,178.0
1882,59.86,72.72,268,1,1550.43,winter,tuesday,4.94,299,62.02
1470,23.57,13.67,400,177,3004.65,summer,wednesday,3.35,374,24.08
1142,54.42,64.01,157,565,2926.21,winter,sunday,2.95,126,56.78
1091,25.28,37.76,74,11,1811.57,monsoon,monday,4.35,76,27.5
1353,67.87,71.69,346,50,3400.03,festival,thursday,2.58,367,69.93
1833,109.95,105.97,377,743,2515.36,monsoon,friday,4.52,304,110.81
1799,194.87,202.94,159,422,4059.33,summer,thursday,4.28,197,197.73
1726,82.88,77.66,198,510,1818.97,winter,friday,3.3,202,83.23
1958,47.91,47.46,38,763,1664.27,winter,friday,3.57,46,48.65
1853,37.53,33.89,428,221,2596.74,winter,monday,2.65,500,38.42
1050,38.74,41.55,228,888,1525.4,winter,thursday,4.74,261,39.78
1664,42.56,44.32,353,261,21.61,festival,tuesday,4.06,404,42.77
1697,153.64,153.38,256,710,4146.27,festival,wednesday,3.23,280,155.63
1574,16.9,14.48,248,614,3729.87,summer,tuesday,4.44,177,18.53
1189,199.49,205.44,371,872,288.71,festival,thursday,3.14,367,200.15
1124,106.92,99.63,324,891,1269.08,monsoon,wednesday,3.75,274,106.77
1149,111.13,103.02,454,721,682.99,winter,wednesday,4.48,530,110.66
1313,74.72,86.08,152,257,3868.71,festival,monday,3.84,168,77.81
1569,139.6,148.9,17,423,2982.62,winter,wednesday,4.73,21,142.07
1341,96.93,90.01,301,707,744.05,monsoon,sunday,3.92,323,96.59
1304,69.17,61.62,255,994,4589.89,winter,wednesday,4.39,180,70.68
1691,56.7,49.72,304,2,1318.99,monsoon,thursday,4.25,225,56.72
1681,185.5,167.04,301,586,4484.23,monsoon,friday,4.71,255,185.92
1837,61.74,71.19,259,349,2547.98,summer,thursday,3.0,306,63.92
1782,90.1,93.71,33,71,1824.62,winter,saturday,2.73,29,91.35
1053,73.32,64.35,34,841,1340.87,summer,monday,4.7,36,73.09
1443,21.8,28.88,222,530,4574.76,monsoon,thursday,4.24,271,24.8
1612,41.26,50.1,332,84,1090.51,summer,sunday,4.97,372,42.78
1992,41.95,41.45,207,953,2470.46,winter,wednesday,4.36,205,43.11
1263,140.26,144.78,309,686,3166.12,monsoon,wednesday,3.06,309,142.23
1052,84.28,88.59,211,391,338.47,winter,tuesday,4.81,236,84.93
1571,157.48,157.34,336,518,1570.62,summer,friday,4.87,343,158.29
1619,143.25,143.54,126,996,11.45,festival,thursday,4.83,120,143.28
1004,42.45,46.11,182,740,3959.01,monsoon,saturday,2.53,175,44.7
1102,114.77,116.84,71,897,1721.58,monsoon,thursday,4.07,85,115.8
1195,149.87,145.46,39,602,1013.34,monsoon,tuesday,4.87,30,149.97
1773,128.44,122.93,452,624,2264.62,winter,monday,4.19,534,129.02
1876,122.0,137.97,473,857,921.49,winter,saturday,3.57,534,124.0
1991,149.22,145.46,118,120,4733.1,festival,friday,4.75,115,151.29
1883,16.07,3.26,345,405,4978.64,winter,sunday,3.34,301,17.25
1349,147.63,159.42,98,996,3072.07,summer,sunday,3.92,125,150.29
1046,58.17,57.74,355,203,4084.17,summer,monday,3.13,433,60.16
1866,116.52,115.77,415,945,2938.58,summer,wednesday,2.89,298,117.81
1822,52.25,51.69,94,880,3259.29,monsoon,sunday,2.86,120,53.73
1935,168.57,181.13,84,115,3935.68,festival,saturday,4.07,75,171.84
1819,98.71,88.98,356,111,2189.51,summer,wednesday,2.92,263,98.82
1655,130.37,141.35,367,794,328.01,festival,sunday,4.82,356,131.64
1268,159.85,163.17,468,106,89.19,summer,friday,4.11,382,160.27
1369,179.59,188.78,185,689,3594.41,festival,tuesday,3.34,165,182.25
1635,147.75,143.21,184,108,223.81,summer,tuesday,3.71,236,147.43
1105,34.01,60.84,454,174,3430.45,winter,saturday,3.58,416,38.42
1669,171.63,170.52,290,424,1834.65,summer,thursday,2.72,233,172.38
1658,125.62,125.0,107,437,1423.63,winter,monday,4.21,96,126.29
1656,123.84,114.74,126,897,2051.28,summer,tuesday,4.52,126,123.94
1119,184.66,183.38,219,303,893.51,summer,tuesday,3.97,249,185.0
1830,53.52,44.92,413,745,4921.82,winter,sunday,4.0,512,55.1
1786,51.72,73.36,62,678,4998.02,festival,thursday,2.53,63,56.29
1603,105.07,87.09,280,906,31.53,winter,wednesday,3.33,357,103.21
1057,151.42,128.21,23,926,3537.23,monsoon,sunday,3.14,26,150.78
1950,92.21,86.62,467,121,1098.96,winter,tuesday,4.9,454,92.28
1345,128.61,132.28,241,417,1538.38,monsoon,thursday,2.83,220,129.7
1740,93.24,106.8,200,63,4842.25,monsoon,monday,3.01,235,97.01
1473,124.03,125.39,459,840,3533.46,festival,thursday,3.75,532,125.89
1116,165.34,162.02,160,743,1532.02,winter,saturday,3.05,198,165.7
1829,40.19,40.26,69,696,1178.43,festival,thursday,3.03,60,40.72
1790,140.6,148.32,141,957,3436.73,festival,tuesday,4.66,127,143.08
1126,158.55,146.85,152,991,1839.37,monsoon,saturday,2.8,182,158.19
1392,92.19,102.04,314,560,1081.41,festival,saturday,4.06,369,93.71
1907,68.03,49.4,181,232,100.88,festival,sunday,4.83,218,66.29
1640,7.64,5.19,280,24,2305.87,monsoon,monday,2.58,227,8.52
1057,160.44,159.45,113,44,1439.11,festival,thursday,3.13,105,161.06
1633,68.95,54.68,38,828,3049.3,monsoon,sunday,3.93,27,69.01
1512,74.68,75.02,362,337,903.94,summer,saturday,2.79,303,75.12
1750,70.52,66.14,62,225,3820.86,monsoon,wednesday,3.98,78,72.02
1801,102.25,104.68,253,668,2534.68,monsoon,tuesday,3.58,299,103.72
1095,141.99,144.87,400,146,1643.44,summer,monday,3.3,348,143.1
1637,155.51,159.23,219,388,2254.06,festival,saturday,3.52,262,157.0
1117,81.55,76.47,287,73,1248.32,monsoon,wednesday,4.71,342,81.74
1559,134.3,135.82,226,216,3729.91,winter,monday,4.08,201,136.35
1600,145.53,157.65,269,677,3645.34,winter,thursday,4.11,337,148.55
1487,62.9,70.87,67,814,1084.75,summer,friday,3.25,79,64.17
1236,23.84,26.87,118,817,753.86,summer,monday,3.81,109,24.48
1884,179.46,169.8,334,650,231.46,festival,friday,3.16,410,178.55
1896,137.04,111.12,405,652,1766.23,festival,wednesday,2.53,460,135.24
1271,131.38,111.5,196,808,2409.96,festival,sunday,3.3,182,130.53
1188,16.49,22.88,95,372,1800.53,festival,wednesday,4.6,79,18.07
1998,164.49,156.46,306,380,3068.98,monsoon,thursday,4.62,324,165.26
1703,115.38,102.58,160,599,4991.86,festival,friday,3.83,186,116.58
1446,170.34,163.79,195,129,642.83,festival,friday,3.6,161,170.02
1580,195.04,193.68,205,248,993.15,monsoon,saturday,4.01,228,195.43
1789,191.63,192.47,420,432,2068.55,summer,saturday,3.46,344,192.73
1860,171.94,164.61,129,202,2367.27,monsoon,thursday,2.75,110,172.36
1246,7.13,16.28,331,989,3301.54,winter,sunday,4.61,404,9.68
1962,177.72,175.54,305,321,4577.5,summer,wednesday,4.63,355,179.84
1075,19.64,17.12,173,493,1353.45,winter,wednesday,3.35,179,20.03
1153,170.98,161.73,412,870,3734.09,winter,friday,4.35,316,171.9
1655,59.63,79.12,145,629,2699.76,festival,friday,4.3,157,62.93
1434,123.96,122.31,252,201,3304.05,festival,tuesday,2.61,244,125.41
1996,12.42,17.85,419,787,3708.87,festival,wednesday,4.25,299,14.8
1085,155.38,157.11,258,70,56.3,winter,sunday,3.6,261,155.6
1696,26.78,39.22,472,161,141.26,summer,monday,3.94,573,28.13
1284,85.08,76.6,207,710,1915.7,summer,saturday,4.64,167,85.2
1973,164.4,169.66,281,700,1553.19,monsoon,wednesday,4.2,344,165.69
1219,140.59,137.44,437,517,1986.48,summer,tuesday,3.12,375,141.22
1068,6.18,8.07,184,30,4813.3,festival,thursday,3.68,229,8.81
1046,83.59,80.14,198,929,520.94,monsoon,wednesday,3.58,208,83.44
1093,13.18,32.32,248,724,1902.82,winter,wednesday,4.81,186,16.06
1749,136.33,135.21,289,574,4285.38,summer,sunday,4.39,342,138.37
1957,193.94,178.38,15,957,3345.83,monsoon,wednesday,2.62,17,193.94
1452,132.78,131.49,88,683,1650.16,monsoon,saturday,4.94,100,133.5
1203,48.75,50.08,332,482,4097.01,winter,tuesday,2.55,274,50.86
1911,74.27,75.58,245,600,2726.99,festival,monday,4.68,194,75.79
1217,195.45,182.72,420,945,4205.99,winter,thursday,3.39,447,196.2
1473,48.69,36.85,119,270,2348.47,festival,thursday,2.69,139,48.64
1431,114.5,133.08,123,772,2480.81,festival,sunday,2.67,101,117.5
1340,83.09,80.83,327,710,2636.86,summer,monday,4.52,409,84.19
1550,154.82,153.6,333,727,1263.57,summer,tuesday,3.36,371,155.28
1611,174.14,195.03,257,279,3670.78,festival,friday,3.08,275,178.04
1288,71.46,79.48,272,308,405.57,winter,tuesday,4.39,330,72.5
1253,133.78,133.44,239,682,4389.75,festival,wednesday,2.7,208,135.86
1733,112.06,114.42,366,210,2565.61,summer,saturday,3.22,379,113.57
1356,59.3,79.25,99,765,3652.85,summer,saturday,3.1,115,63.05
1022,58.03,51.7,16,537,2851.79,winter,friday,3.27,16,58.78
1761,110.03,118.38,75,77,4002.86,monsoon,friday,3.06,84,112.86
1521,35.03,41.84,126,443,3308.8,festival,friday,2.99,129,37.32
1757,163.11,163.71,436,288,2239.71,festival,wednesday,3.3,347,164.28
1836,18.46,13.0,369,90,1944.34,winter,sunday,3.65,424,18.91
1099,23.44,27.47,65,827,3979.96,festival,thursday,3.37,47,25.77
1801,71.73,71.7,357,614,651.14,summer,sunday,4.77,308,72.08
1179,28.03,35.22,230,165,4853.52,winter,wednesday,4.98,178,31.26
1222,97.76,81.37,191,382,4351.52,summer,monday,2.7,167,98.24
1905,82.94,114.77,185,302,2444.71,winter,thursday,3.55,235,87.34
1761,145.75,151.69,51,800,3210.06,monsoon,friday,2.81,45,147.86
1658,190.84,195.68,458,198,4117.94,summer,sunday,4.56,509,193.44
1441,151.94,172.49,283,210,4272.82,winter,thursday,4.28,336,156.17
1607,39.99,33.74,284,706,3552.69,winter,tuesday,4.13,340,41.13
1768,187.43,180.48,121,428,3197.6,winter,friday,3.17,128,188.3
1324,81.47,78.2,182,716,4910.02,summer,monday,3.54,151,83.55
1515,97.47,119.19,285,188,1693.07,winter,tuesday,4.68,343,100.55
1015,87.21,86.28,423,25,2943.38,festival,monday,3.68,460,88.62
1791,59.71,87.29,103,679,216.88,winter,wednesday,3.4,101,62.53
1335,179.53,174.21,16,74,2306.77,monsoon,wednesday,4.33,15,180.21
1758,69.79,43.6,479,427,2324.19,monsoon,saturday,2.81,415,68.28
1257,117.83,101.01,288,301,3126.96,monsoon,wednesday,4.67,201,117.76
1496,51.81,57.71,492,454,2936.18,festival,tuesday,3.7,589,53.86
1987,160.49,166.97,24,680,358.17,winter,wednesday,3.25,28,161.26
1895,155.97,159.6,428,293,4190.03,summer,friday,3.95,526,158.45
1159,62.78,52.49,265,837,2643.1,winter,wednesday,4.62,311,63.07
1474,137.9,125.96,211,330,377.37,winter,tuesday,2.82,204,136.85
1851,142.26,127.8,289,655,4127.86,monsoon,saturday,3.03,264,142.81
1663,114.69,111.55,495,269,3000.93,winter,monday,3.18,516,115.86
1907,122.12,125.61,460,329,4224.11,monsoon,thursday,4.15,528,124.61
1689,117.02,129.87,314,518,4483.59,monsoon,thursday,4.09,285,120.55
1674,20.96,30.39,310,964,4211.08,summer,friday,2.81,246,23.9
1379,135.7,137.51,131,898,4953.73,winter,thursday,2.9,141,138.26
